21	9	4
21	243	4
21	257	4
21	241	4
21	239	3
21	5	4
21	244	2
21	249	3
21	13	4
21	216	3
21	254	3
21	215	4
21	212	3
21	252	3
21	248	4
21	4	4
21	217	3
21	12	4
21	6	4
21	84	4
21	2	4
21	234	3
21	1	2
21	210	2
21	235	3
21	214	4
21	207	4
21	3	3
21	255	4
21	247	4
21	250	4
21	121	4
22	12	4
22	255	4
22	17	4
22	11	4
22	4	4
22	257	3
22	219	3
22	7	4
22	235	3
22	1	4
23	213	2
23	1	3
23	219	2
23	5	3
23	207	3
23	9	3
23	7	2
23	3	4
24	259	4
24	258	4
25	244	3
25	245	3
25	12	1
25	243	3
25	256	3
25	2	4
25	8	3
25	213	2
25	255	3
25	236	3
25	214	2
25	3	4
25	249	2
25	212	2
25	247	2
25	217	2
25	121	3
25	252	2
25	233	3
25	210	3
25	239	2
25	211	4
25	235	1
25	219	3
25	205	2
25	6	3
25	246	2
25	215	4
25	251	3
25	13	4
25	250	4
25	206	2
25	7	3
25	254	4
25	207	3
25	5	3
25	220	0
25	4	2
25	216	3
25	257	2
25	17	3
25	234	2
25	10	2
25	9	2
25	1	3
26	260	1
26	11	3
26	1	3
26	215	3
27	239	1
27	261	3
27	212	3
27	10	4
27	216	2
27	219	1
27	255	1
27	205	3
27	7	1
27	213	4
27	214	3
27	234	2
27	217	3
27	13	2
27	5	2
27	1	1
27	3	1
27	2	1
27	262	2
27	215	0
28	10	1
28	212	3
28	252	3
28	5	3
28	12	3
28	3	2
28	244	2
28	215	3
28	4	3
28	257	3
28	11	2
28	246	2
28	243	3
28	17	3
28	121	3
28	206	3
28	219	3
28	9	3
28	216	2
28	239	3
28	233	3
28	214	3
28	7	2
28	213	2
28	241	3
28	1	2
28	207	2
28	13	3
28	211	3
28	255	3
28	249	3
28	220	3
28	253	3
28	254	2
28	250	3
28	6	2
28	251	3
28	205	3
28	234	3
28	210	2
28	8	4
28	245	2
28	235	3
28	256	2
28	84	2
29	304	0
29	276	3
29	266	0
29	286	4
29	275	3
29	270	3
29	269	3
29	299	4
29	305	3
29	273	2
29	282	3
29	284	3
29	297	3
29	59	0
29	283	2
29	306	4
29	290	3
29	278	3
29	301	2
29	285	3
29	295	3
29	291	4
29	280	0
29	218	4
29	302	3
29	281	3
29	293	3
29	272	3
29	267	0
29	277	0
29	271	3
29	265	3
29	279	3
29	274	3
29	242	3
29	289	4
29	264	3
29	307	4
29	298	3
29	296	0
29	294	3
30	219	4
30	4	3
30	246	0
30	252	4
30	236	2
30	213	1
30	210	0
30	11	4
30	211	1
30	8	4
30	214	1
30	7	0
30	215	2
30	233	0
30	253	1
30	17	4
30	10	3
30	251	2
30	13	4
30	257	4
30	5	0
30	12	4
30	212	0
30	248	2
30	206	0
30	216	4
30	234	0
30	1	4
30	121	4
30	235	4
30	245	1
30	9	2
30	255	0
30	254	3
30	205	4
30	244	1
30	3	4
30	247	0
30	250	4
30	2	0
30	239	4
30	249	1
30	207	0
30	243	2
31	11	4
31	1	3
31	13	2
31	213	2
31	215	3
31	2	2
32	205	3
32	2	3
32	7	3
32	13	4
32	206	3
32	8	3
32	1	3
32	236	2
32	12	2
33	11	4
33	12	2
33	213	3
33	7	2
33	206	1
33	1	1
33	207	3
33	236	3
33	4	4
33	235	2
34	2	2
34	3	3
34	236	4
34	1	4
34	216	3
34	257	2
34	4	2
34	7	4
34	219	4
34	12	2
34	11	3
34	241	4
34	10	4
34	207	4
34	234	4
34	121	4
35	309	4
35	219	2
35	9	2
35	7	2
35	2	3
35	311	4
36	1	4
36	2	4
36	7	4
36	213	4
36	11	4
36	241	3
36	219	3
36	236	4
36	255	4
36	6	4
36	205	4
36	5	4
36	13	4
36	250	3
36	207	4
36	210	4
36	235	3
36	12	3
36	206	4
36	3	3
36	9	4
36	211	4
36	10	4
36	4	4
36	8	4
36	215	4
37	234	4
37	17	4
37	7	3
37	219	3
37	13	3
37	244	4
37	84	3
37	9	4
37	10	4
37	210	4
37	216	4
37	251	4
37	252	3
37	214	3
37	254	4
37	121	3
37	11	3
37	205	4
37	5	4
37	6	3
37	249	4
37	253	4
37	4	4
37	206	4
37	235	2
37	239	4
37	213	4
37	236	4
37	243	3
37	255	4
37	207	3
37	2	3
37	233	4
37	215	4
37	245	3
37	248	4
37	212	4
37	211	4
37	1	4
37	12	3
37	247	4
37	241	3
37	8	4
37	217	3
38	256	0
38	219	3
38	121	1
38	251	1
38	255	1
38	210	1
38	11	1
38	244	0
38	206	1
38	250	1
38	13	2
38	84	2
38	211	3
38	234	1
38	220	0
38	214	2
38	243	0
38	253	2
38	17	3
38	248	1
38	249	1
38	236	3
38	5	1
38	3	2
38	257	1
38	217	1
38	205	1
38	1	3
38	246	1
38	6	1
38	216	1
38	212	3
38	4	1
38	247	1
38	2	0
38	245	1
38	12	2
38	215	3
38	9	3
38	254	0
38	312	4
38	252	2
38	239	0
38	7	1
38	207	0
39	5	4
39	7	4
39	207	2
39	254	3
39	235	3
39	84	3
39	11	3
39	12	2
39	8	4
39	236	4
39	257	3
39	17	4
39	241	3
39	215	3
40	235	1
41	215	4
41	216	3
41	11	4
41	10	2
42	11	4
42	213	3
42	278	0
42	7	4
43	215	3
43	11	3
43	13	3
43	3	1
43	10	2
43	1	2
43	213	1
44	207	4
44	4	4
44	11	4
44	215	1
44	13	2
44	10	3
45	216	2
45	215	3
45	256	3
45	11	1
45	13	1
45	4	1
46	17	3
46	10	3
46	5	3
46	4	3
46	2	4
46	207	3
46	220	3
46	213	4
46	250	3
46	8	3
46	255	3
46	13	3
46	254	4
46	239	4
46	11	3
46	233	3
46	219	4
47	13	4
47	10	4
47	12	3
47	235	3
47	313	4
48	11	4
48	4	3
48	12	3
49	257	4
49	246	3
50	6	4
50	253	4
50	121	4
50	1	3
50	250	4
50	220	3
50	216	3
50	254	3
50	17	4
50	10	3
50	84	3
50	7	2
50	206	4
50	2	3
50	8	3
50	217	3
50	4	4
50	234	3
50	239	3
50	257	3
50	252	3
50	11	4
50	241	3
50	255	3
50	213	3
50	245	3
50	5	4
50	3	3
50	235	3
50	12	3
50	233	3
50	215	3
50	251	3
50	13	4
50	236	4
51	334	3
51	330	0
51	319	1
51	320	4
51	324	3
51	323	0
51	325	2
51	235	3
51	329	4
51	317	2
51	315	4
51	331	4
51	332	1
51	328	4
51	326	0
51	322	3
51	333	0
51	327	1
52	13	3
52	11	4
52	215	4
52	213	3
53	250	4
53	2	4
53	17	3
53	213	3
53	211	4
53	220	3
53	241	4
53	7	4
53	251	4
53	205	4
53	10	4
53	248	4
53	11	3
53	249	2
53	239	3
53	233	3
53	256	4
53	1	2
53	13	4
53	4	2
53	246	3
53	253	3
53	6	3
53	215	3
53	8	3
53	214	3
53	3	3
53	206	4
53	216	4
53	254	4
53	234	3
53	9	4
53	244	3
53	245	2
53	210	3
53	243	3
53	252	4
53	247	3
53	5	2
53	207	4
53	121	3
53	84	4
53	257	3
53	236	3
53	217	3
54	11	4
54	257	3
55	255	3
55	10	3
55	1	3
55	3	3
55	17	2
55	4	3
55	245	3
55	7	2
55	12	3
55	9	4
55	214	4
55	8	3
55	207	2
55	235	3
55	215	4
55	236	3
55	220	3
55	84	3
55	253	3
55	211	4
55	11	3
55	13	4
55	212	4
55	249	4
55	6	3
56	338	3
56	121	0
56	219	4
56	11	3
56	1	3
56	10	0
56	243	1
56	211	3
56	250	1
56	339	2
56	7	4
56	215	3
56	236	1
56	335	3
56	207	0
56	234	0
56	5	3
56	9	3
56	8	3
56	6	2
56	245	4
56	336	3
56	2	1
56	13	1
56	278	4
56	148	0
56	4	3
56	3	4
56	337	3
57	2	2
57	17	1
58	212	1
58	257	1
58	340	3
58	239	0
60	215	4
60	13	4
60	341	4
60	318	1
60	8	0
61	8	3
61	1	2
61	10	1
61	207	1
61	216	3
61	5	2
61	17	3
61	211	2
61	214	4
61	7	2
61	12	3
61	234	2
62	7	3
62	11	3
63	345	3
63	344	4
63	343	4
63	347	4
63	198	4
63	299	4
63	342	3
63	278	3
63	242	4
63	11	4
63	2	4
63	218	3
63	292	3
64	12	3
64	216	4
64	247	2
64	251	3
64	243	2
64	245	3
64	205	2
64	235	2
64	256	3
64	210	2
64	17	2
64	3	3
64	246	3
64	5	3
64	4	4
64	219	3
64	239	4
64	234	3
64	207	3
64	6	2
64	257	2
64	248	2
64	1	3
64	250	3
64	255	3
64	13	3
64	233	2
64	2	4
64	211	3
64	253	2
64	214	3
64	121	3
64	11	4
64	252	3
64	213	4
64	241	3
64	217	3
64	215	3
64	254	3
64	220	3
64	10	3
64	8	3
64	9	4
64	236	3
64	7	4
65	348	4
65	7	3
65	236	2
65	220	4
65	9	2
65	349	4
65	17	3
65	3	2
65	239	2
65	207	1
65	216	3
66	350	4
66	1	3
66	210	4
66	7	1
66	351	2
66	235	2
66	2	3
67	17	3
67	211	3
67	250	2
67	235	2
67	4	3
67	220	3
67	8	4
67	9	4
67	1	3
67	236	4
67	207	4
67	245	2
67	234	2
67	11	4
67	12	3
67	257	2
67	241	3
67	6	3
67	239	2
67	216	3
68	246	4
68	210	4
68	10	4
68	206	4
68	236	4
68	1	4
68	251	4
68	217	4
68	253	4
68	243	4
68	233	4
68	247	4
68	13	4
68	249	4
68	207	4
68	256	4
68	219	4
68	216	4
68	250	4
68	9	4
68	3	4
68	214	4
68	6	4
68	241	4
68	84	4
68	244	4
68	254	4
68	234	4
68	215	4
68	205	4
68	257	4
68	248	4
68	252	4
68	17	4
68	121	4
68	2	4
68	235	4
68	239	4
68	212	4
68	7	4
68	11	4
68	8	4
68	245	4
68	4	4
68	220	4
69	17	1
69	1	2
69	10	3
69	121	2
69	236	2
69	207	3
69	215	3
69	2	1
69	8	3
69	235	3
69	205	4
69	234	3
69	211	3
69	11	3
69	13	3
69	219	2
70	236	3
70	211	4
70	234	3
70	4	4
70	253	3
70	219	3
70	8	4
70	11	4
70	2	3
70	9	4
70	5	4
70	215	3
70	17	4
71	1	3
71	9	3
71	207	4
71	6	3
71	3	4
71	11	4
71	2	3
71	4	4
72	243	3
72	236	2
72	234	4
72	84	4
72	251	4
72	255	4
72	219	4
72	253	4
72	17	4
72	244	4
72	9	3
72	11	2
72	217	4
72	256	4
72	212	4
72	257	0
72	220	3
72	5	4
72	233	4
72	216	3
72	121	4
72	207	4
72	235	3
72	247	4
72	239	4
72	211	4
72	213	4
72	8	4
72	246	4
72	4	4
72	210	4
72	215	3
72	12	3
72	248	4
72	252	4
72	6	4
72	1	2
72	10	4
72	205	3
72	2	3
72	214	3
72	241	4
72	7	4
72	250	3
73	239	3
73	244	2
73	84	2
73	251	2
73	9	2
73	6	2
73	236	3
73	233	3
73	8	3
73	210	3
73	2	3
73	254	2
73	4	3
73	247	3
73	205	3
73	235	3
73	234	3
73	243	0
73	249	2
73	248	2
73	1	3
73	245	3
73	220	3
73	212	3
73	257	3
73	11	3
73	12	3
73	256	3
73	213	3
73	207	3
73	215	3
73	250	3
73	5	4
73	255	3
73	253	3
73	3	3
73	10	3
73	219	3
73	252	3
73	211	3
73	206	3
73	7	4
73	13	3
73	214	3
73	121	3
75	257	3
75	207	2
75	7	4
75	2	3
75	216	2
76	13	4
77	215	3
77	11	2
78	370	3
78	359	1
78	374	2
78	352	1
78	376	2
78	354	0
78	372	2
78	183	1
78	375	2
78	383	2
78	360	4
78	379	3
78	362	3
78	355	4
78	380	4
78	378	1
78	382	0
78	371	2
78	369	3
78	377	4
78	365	3
78	364	0
78	367	4
78	363	4
78	356	3
78	361	2
78	366	3
78	177	4
78	357	3
78	373	3
79	404	0
79	446	4
79	498	1
79	391	2
79	344	4
79	386	2
79	409	2
79	488	3
79	121	1
79	433	3
79	408	3
79	519	3
79	233	3
79	518	0
79	257	3
79	478	3
79	309	0
79	250	2
79	435	2
79	476	1
79	398	4
79	423	2
79	273	2
79	496	1
79	426	2
79	387	0
79	384	4
79	480	2
79	512	2
79	475	4
79	84	4
79	455	2
79	505	1
79	407	0
79	417	4
79	521	3
79	430	1
79	436	3
79	361	1
79	490	3
79	501	1
79	484	4
79	393	4
79	399	4
79	437	1
79	424	1
79	378	3
79	415	4
79	454	3
79	248	1
79	396	4
79	491	1
79	493	0
79	403	3
79	416	1
79	504	0
79	315	4
79	438	2
79	487	4
79	239	2
79	411	4
79	460	2
79	4	4
79	510	1
79	447	3
79	443	2
79	215	1
79	434	1
79	440	2
79	516	2
79	503	3
79	474	1
79	251	1
79	508	4
79	385	0
79	237	1
79	469	2
79	509	1
79	470	1
79	456	4
79	444	2
79	395	1
79	410	1
79	497	3
79	442	3
79	467	3
79	405	2
79	451	4
79	255	3
79	431	1
79	511	2
79	459	0
79	352	3
79	471	2
79	401	2
79	3	2
79	492	2
79	486	1
79	472	3
79	462	3
79	304	2
79	517	1
79	520	2
79	427	2
79	6	3
79	463	1
79	506	1
79	489	3
79	420	1
79	394	3
79	482	2
79	499	3
79	468	2
79	465	4
79	502	2
79	513	4
79	243	0
79	256	3
79	432	1
79	392	1
79	507	1
79	452	3
79	458	3
79	429	4
79	441	2
79	494	1
79	422	1
79	461	2
79	495	1
79	453	3
79	390	3
79	389	4
79	448	2
79	335	3
79	450	1
79	400	3
79	464	4
79	419	2
79	347	2
79	8	0
79	500	4
79	479	4
79	244	3
79	418	0
79	466	3
79	414	4
79	212	0
79	457	1
79	172	1
79	515	3
79	13	4
79	218	1
79	428	3
80	207	3
80	250	3
80	7	4
80	512	4
80	522	3
80	2	4
80	432	4
80	1	2
80	318	4
81	550	1
81	539	4
81	525	4
81	11	1
81	545	4
81	528	1
81	181	3
81	215	3
81	548	1
81	4	3
81	546	4
81	531	1
81	214	2
81	526	4
81	252	3
81	379	3
81	435	1
81	532	2
81	538	1
81	542	2
81	524	2
81	537	3
81	536	0
81	540	2
81	547	2
81	549	4
81	541	4
81	236	3
81	543	2
81	207	2
81	544	2
81	527	3
81	90	3
81	489	1
81	529	4
81	407	4
81	356	3
81	295	4
81	534	3
81	530	4
81	523	1
82	4	3
82	7	4
82	207	2
82	551	3
82	236	0
82	11	3
82	8	4
82	239	3
83	234	4
83	235	3
83	6	2
83	241	2
83	253	2
83	254	2
83	250	3
83	255	2
83	17	2
83	257	2
83	7	2
83	247	3
83	121	4
83	1	4
83	3	2
83	246	3
83	207	2
83	251	3
83	239	2
83	256	3
83	245	2
83	10	3
83	4	4
83	213	3
83	219	3
83	205	3
83	215	4
83	252	3
83	217	4
83	248	4
83	206	4
83	220	2
83	211	3
83	2	3
83	216	3
83	11	4
83	8	1
83	244	2
83	214	4
83	210	2
83	243	1
83	12	2
83	236	3
83	249	2
84	205	4
84	11	3
84	9	4
84	217	4
84	7	4
84	2	4
84	243	3
84	233	3
84	5	3
84	207	4
84	12	3
84	213	4
84	235	3
84	8	4
84	17	4
84	220	4
84	236	4
84	255	3
84	13	3
84	219	2
84	4	3
85	4	4
85	211	4
85	7	4
85	11	4
85	213	4
85	219	4
85	207	4
85	215	4
85	13	4
85	8	4
85	212	4
85	255	4
86	213	4
86	212	4
86	253	4
86	248	4
86	214	4
86	10	4
86	121	4
86	8	4
86	4	4
86	6	4
86	243	4
86	254	4
86	241	4
86	256	4
86	210	4
86	255	4
86	7	4
86	1	4
86	205	4
86	233	4
86	239	4
86	219	4
86	215	4
86	2	4
86	244	4
86	206	4
86	234	4
86	246	4
86	11	4
86	17	4
86	245	4
86	235	1
86	5	4
86	249	4
86	9	4
86	217	4
86	220	0
86	251	4
86	247	4
86	252	4
86	12	4
86	207	4
86	3	4
86	211	4
86	84	4
87	12	3
87	7	3
87	257	2
87	1	3
87	205	1
87	239	1
87	207	2
87	2	2
87	17	2
87	219	3
88	251	3
88	215	3
88	7	3
88	219	3
88	250	4
88	3	3
88	236	4
88	207	2
88	17	4
88	5	1
88	211	4
89	235	3
89	257	2
89	1	4
89	12	3
90	213	4
90	214	4
90	3	3
90	205	3
90	1	4
90	11	3
90	2	3
90	13	3
91	441	3
91	557	3
91	254	2
91	12	1
91	255	3
91	554	4
91	563	3
91	236	3
91	561	2
91	558	4
91	573	4
91	572	4
91	6	2
91	568	1
91	575	1
91	562	4
91	571	4
91	574	3
91	552	3
91	8	2
91	569	3
91	212	3
91	242	3
91	234	4
91	216	2
91	252	3
91	245	2
91	4	4
91	559	2
91	211	2
91	576	3
91	567	3
91	560	3
91	84	3
91	352	1
91	292	4
91	121	4
91	11	4
91	220	3
91	565	4
91	570	3
91	566	3
91	555	4
92	215	2
92	205	3
92	241	3
92	206	3
92	213	3
92	1	3
92	207	3
92	12	1
92	4	2
92	10	2
92	8	2
92	9	3
92	236	3
92	7	3
92	11	3
92	219	3
92	253	3
92	250	3
92	216	1
92	2	1
92	254	3
92	17	3
92	13	2
93	13	3
93	215	2
93	207	3
93	1	2
93	7	2
93	12	2
93	216	3
93	3	3
93	9	3
93	11	3
93	4	3
94	235	3
94	5	3
94	7	2
94	10	3
94	234	3
95	121	3
95	207	3
95	210	3
95	11	4
95	4	4
95	3	4
95	10	4
95	5	3
95	12	3
95	235	3
95	578	3
95	217	4
95	250	4
95	8	3
95	248	3
95	215	4
95	577	2
95	205	3
95	213	3
95	256	4
95	580	4
95	216	3
95	579	3
95	206	4
95	252	4
95	214	3
95	1	3
95	211	0
95	220	3
95	234	3
95	251	3
95	13	4
95	245	3
95	255	3
96	251	1
96	214	2
96	121	4
96	2	2
96	243	3
96	234	3
96	216	3
96	6	3
96	219	3
96	213	4
96	17	2
96	206	3
96	210	4
96	10	3
96	220	1
96	7	1
96	217	2
96	8	3
96	245	3
96	239	2
96	4	2
96	207	2
96	3	3
96	244	3
96	12	2
96	211	3
96	249	3
96	212	2
96	252	1
96	13	2
96	253	3
96	257	4
96	248	4
96	235	1
96	254	3
96	236	3
96	84	2
96	205	2
96	9	2
96	247	3
96	215	2
96	250	4
96	1	3
96	255	3
96	5	3
97	244	2
97	7	4
97	84	4
97	17	4
97	256	3
97	212	2
97	3	3
97	9	4
97	241	1
97	247	4
97	236	4
97	121	3
97	254	3
97	214	3
97	251	2
97	205	3
97	246	2
97	249	2
97	219	3
97	1	0
97	13	2
97	245	2
97	6	4
97	211	4
97	2	4
97	253	1
97	213	2
97	233	3
97	5	4
97	11	4
97	206	3
97	250	3
97	215	3
97	257	3
97	235	2
97	12	4
97	4	4
97	234	2
97	10	2
97	210	2
97	207	3
97	248	1
97	252	1
97	216	1
97	220	3
98	583	3
98	590	4
98	91	4
98	236	1
98	512	4
98	345	2
98	432	4
98	593	4
98	313	4
98	7	4
98	595	4
98	597	4
98	592	4
98	365	4
98	318	4
98	596	4
98	169	3
98	254	3
98	586	4
98	294	4
98	218	3
98	257	1
98	207	4
98	589	4
98	594	1
98	587	3
98	584	4
98	591	4
98	585	2
98	588	4
98	341	3
98	217	3
98	12	4
98	336	4
99	206	4
99	12	2
99	207	1
99	254	4
99	233	2
99	220	4
99	10	2
99	219	3
99	211	3
99	241	2
99	216	1
99	239	4
99	3	3
99	5	3
100	215	3
101	216	4
102	207	3
102	2	3
102	7	3
102	12	3
102	17	3
102	9	3
103	384	4
103	459	3
104	236	2
104	7	4
104	4	4
104	11	3
104	12	2
104	17	3
104	213	2
104	216	2
105	7	3
105	257	2
105	211	3
105	254	2
106	213	3
106	7	2
106	8	1
106	12	3
106	217	4
106	17	2
106	239	3
106	5	3
106	2	3
106	207	2
107	210	4
107	2	3
107	12	2
107	598	4
107	7	3
107	207	2
107	217	4
107	220	4
107	216	4
107	4	3
107	206	4
107	245	4
107	205	0
107	5	4
107	10	4
107	215	4
107	9	3
107	121	2
107	257	2
107	8	2
107	84	2
107	246	4
107	254	4
107	11	4
107	13	4
107	241	4
107	239	4
107	219	3
107	3	3
107	1	4
107	235	3
107	233	2
108	10	4
108	11	3
108	2	3
108	4	4
109	358	4
109	512	4
109	318	4
109	602	4
109	432	4
109	600	4
109	603	4
109	601	4
109	10	3
109	604	4
109	59	4
109	410	4
109	2	3
110	4	3
110	207	3
110	235	3
110	13	3
110	3	3
110	216	2
110	545	4
110	219	3
110	7	4
110	205	3
110	236	3
110	1	3
110	605	3
110	11	3
110	10	2
111	246	1
111	7	2
111	212	3
111	233	2
111	250	1
111	215	2
111	211	2
111	255	1
111	213	0
111	210	1
111	205	3
111	207	2
111	216	3
111	244	0
111	206	4
111	11	1
111	243	3
111	214	0
111	12	3
111	245	1
111	3	0
111	236	3
111	248	2
111	1	1
111	10	2
111	252	2
111	2	0
111	84	2
111	9	3
111	4	1
111	13	2
111	253	1
111	241	1
111	219	1
111	239	1
111	217	2
111	5	0
111	8	2
111	247	4
111	234	3
111	6	1
111	121	2
111	249	2
111	251	1
111	254	2
112	207	0
112	250	3
112	244	1
112	247	2
112	7	3
112	389	1
112	236	3
112	214	2
112	252	0
112	606	3
112	338	4
112	219	3
112	609	1
112	607	2
112	235	1
112	218	3
112	608	1
113	9	2
114	1	4
114	219	1
114	8	3
114	220	3
114	216	3
114	207	2
114	205	1
114	2	3
114	5	3
114	239	3
114	10	3
114	3	3
114	214	3
114	236	4
114	211	2
114	257	1
114	253	2
114	9	4
114	235	4
114	7	3
114	13	3
114	255	1
114	233	1
114	12	2
114	11	2
114	215	2
114	206	3
115	84	3
115	233	3
115	17	2
115	249	2
115	207	3
115	212	3
115	5	3
115	4	3
115	220	3
115	250	3
115	10	3
115	219	2
115	2	3
115	11	3
115	205	3
115	241	3
115	7	2
115	121	3
115	1	3
115	12	2
115	206	4
115	253	2
116	1	3
116	220	3
116	6	2
116	2	4
116	216	3
116	11	3
116	9	2
116	251	3
116	10	2
116	234	2
116	84	2
116	299	4
116	206	4
116	610	4
116	4	3
116	611	4
116	12	3
116	215	3
116	8	3
116	239	3
116	13	3
116	235	3
116	207	3
117	7	3
117	10	3
117	8	3
117	5	3
117	219	3
117	236	3
117	17	2
117	11	3
117	13	3
117	12	3
118	236	3
118	12	3
118	1	2
118	235	2
119	17	3
119	11	3
119	7	4
119	207	2
120	219	3
120	17	3
120	207	2
120	13	3
120	205	2
120	2	3
120	1	3
120	6	4
120	7	3
120	233	3
120	245	3
120	215	4
120	12	2
120	251	4
120	250	4
120	212	3
120	249	4
121	13	3
121	84	2
121	220	2
121	255	3
121	207	3
121	210	3
121	211	4
121	217	3
121	252	3
121	17	4
121	254	3
121	4	4
121	205	3
121	253	3
121	243	2
121	239	3
121	11	4
121	214	3
121	213	4
121	235	3
121	8	3
121	6	3
121	121	3
121	5	3
121	7	4
121	212	3
121	251	3
121	236	3
121	218	4
121	1	4
121	249	2
121	206	3
121	10	3
121	248	2
121	219	2
121	244	3
121	215	4
121	245	3
121	12	3
121	246	3
121	247	3
121	257	3
121	250	3
121	234	3
121	233	3
121	9	3
122	236	2
122	245	2
122	207	0
122	254	1
122	1	1
122	7	1
122	246	2
122	215	3
122	13	3
122	220	1
122	121	3
122	217	1
122	244	3
122	233	2
122	211	3
122	9	3
122	2	3
123	205	2
123	13	4
123	5	3
123	257	0
123	207	1
123	241	1
123	7	3
123	1	1
123	206	3
123	250	3
123	11	4
123	235	0
123	236	3
124	239	2
124	249	4
124	2	2
124	248	1
124	241	3
124	245	3
124	211	2
124	235	2
124	217	4
124	5	0
124	220	2
124	253	3
124	254	3
124	243	3
124	1	4
124	6	0
124	216	1
124	17	3
124	233	1
124	215	2
124	250	3
124	9	2
124	247	1
124	251	3
124	213	2
124	7	1
124	219	2
124	236	2
124	13	4
124	205	1
124	234	2
124	8	3
124	11	3
124	252	1
124	246	1
124	12	4
124	214	1
124	210	2
124	244	3
124	121	3
124	4	1
124	212	2
124	206	2
124	3	3
125	216	4
125	205	4
125	10	2
125	251	4
125	254	3
125	236	4
125	239	4
125	3	4
125	207	3
125	8	4
125	4	3
125	17	3
125	7	4
125	213	4
125	13	4
125	1	4
125	215	3
125	11	4
125	253	4
125	211	4
126	8	4
126	3	3
126	255	4
126	4	3
126	251	2
126	5	4
126	214	4
126	236	4
126	6	4
126	207	1
126	548	2
126	84	3
126	11	3
126	12	3
126	17	3
126	7	2
126	239	2
126	245	3
127	3	1
127	254	2
127	11	2
127	612	3
127	213	1
127	13	3
127	613	2
127	234	3
127	2	1
127	614	2
127	215	4
128	253	3
128	8	3
128	211	1
128	239	3
128	250	1
128	235	2
128	12	1
128	2	3
128	205	3
128	618	2
128	243	1
128	214	2
128	616	4
128	220	2
128	84	1
128	254	3
128	241	3
128	11	3
128	5	3
128	206	3
128	615	3
128	249	1
128	252	2
128	245	1
128	217	2
